route_id,route_short_name,shift,n_trips,n_stop_events,demand_level,allocated_buses
MYH-SNBS,MYH-SNBS,other,4,28,free,1
NDC-SNBS-KBS,NDC-SNBS-KBS,afternoon,1,7,free,1
NICE-10,NICE-10,afternoon,40,942,busy,14
NICE-10,NICE-10,morning,47,1378,busy,17
NICE-10,NICE-10,other,45,1114,busy,16
NICE-10 ELC-D43G,NICE-10,afternoon,9,328,busy,4
NICE-10 ELC-D43G,NICE-10,morning,3,53,normal,1
NICE-10 ELC-D43G,NICE-10,other,1,35,normal,1
NICE-10E,NICE-10E,afternoon,10,261,busy,4
NICE-10E,NICE-10E,morning,7,184,busy,3
NICE-10E,NICE-10E,other,1,11,free,1
NICE-10E D38-MDV,NICE-10E,morning,1,33,normal,1
NICE-10E DSP-BMS,NICE-10E,afternoon,2,27,free,1
NICE-10E DSP-BMS,NICE-10E,morning,2,78,busy,2
NICE-10E DSP-BMS,NICE-10E,other,2,51,normal,1
NICE-2,NICE-2,afternoon,21,562,busy,8
NICE-2,NICE-2,morning,13,356,busy,5
NICE-2,NICE-2,other,6,122,busy,3
NICE-4,NICE-4,afternoon,1,19,free,1
NICE-4,NICE-4,morning,3,93,busy,2
NICE-4,NICE-4,other,3,89,busy,2
NICE-4A,NICE-4A,afternoon,1,25,free,1
NICE-4A,NICE-4A,morning,1,39,normal,1
NICE-4A,NICE-4A,other,1,20,free,1
NICE-4E,NICE-4E,afternoon,1,16,free,1
NICE-4E,NICE-4E,morning,1,31,normal,1
NICE-4E,NICE-4E,other,1,20,free,1
NICE-5,NICE-5,afternoon,1,9,free,1
NICE-5,NICE-5,morning,1,39,normal,1
NICE-5,NICE-5,other,1,30,free,1
NICE-5A,NICE-5A,morning,2,88,busy,2
NICE-5A,NICE-5A,other,2,96,busy,2
NICE-5E,NICE-5E,afternoon,1,14,free,1
NICE-5E,NICE-5E,morning,1,44,normal,1
NICE-5E,NICE-5E,other,1,34,normal,1
NICE-5EB ELCW-BDD,NICE-5EB,morning,1,43,normal,1
NICE-5EB ELCW-BDD,NICE-5EB,other,1,46,normal,1
NICE-5K,NICE-5K,afternoon,20,351,busy,8
NICE-5K,NICE-5K,morning,15,278,busy,6
NICE-5K,NICE-5K,other,6,85,busy,3
NICE-6,NICE-6,afternoon,1,17,free,1
NICE-6,NICE-6,morning,2,86,busy,2
NICE-6,NICE-6,other,2,73,busy,2
NICE-6T,NICE-6T,afternoon,2,22,free,1
NICE-6T,NICE-6T,morning,2,80,busy,2
NICE-6T,NICE-6T,other,2,52,normal,1
NICE-7,NICE-7,morning,1,65,busy,2
NICE-7,NICE-7,other,1,67,busy,2
NICE-7A,NICE-7A,morning,1,47,normal,1
NICE-7A,NICE-7A,other,1,49,normal,1
NICE-7A ELCW-YBS,NICE-7A,morning,1,51,normal,1
NICE-8,NICE-8,afternoon,4,152,busy,2
NICE-8,NICE-8,morning,5,240,busy,3
NICE-8,NICE-8,other,3,88,busy,2
NICE-8C D38G-MDV,NICE-8C,afternoon,16,437,busy,6
NICE-8C D38G-MDV,NICE-8C,morning,8,173,busy,4
NICE-8C D38G-MDV,NICE-8C,other,1,28,free,1
NLS-1,NLS-1,afternoon,1,1,free,1
NLS-1,NLS-1,morning,1,2,free,1
NLS-1,NLS-1,other,1,1,free,1
NLS-2,NLS-2,morning,1,2,free,1
NLS-2,NLS-2,other,1,2,free,1
NLS-3,NLS-3,morning,1,2,free,1
NLS-3,NLS-3,other,1,2,free,1
NMC-12,NMC-12,afternoon,1,2,free,1
NMC-12,NMC-12,morning,1,2,free,1
NMC-14,NMC-14,afternoon,1,2,free,1
NMC-14,NMC-14,morning,1,2,free,1
NMC-15,NMC-15,afternoon,1,2,free,1
NMC-15,NMC-15,morning,1,2,free,1
NMC-19,NMC-19,afternoon,1,13,free,1
NMC-19,NMC-19,morning,1,14,free,1
NNH-BLR,NNH-BLR,other,1,20,free,1
NP-03A,NP-03A,afternoon,1,2,free,1
NP-03A,NP-03A,morning,1,2,free,1
PESCE-1,PESCE-1,afternoon,2,3,free,1
PESCE-1,PESCE-1,morning,2,4,free,1
PESCE-1,PESCE-1,other,1,1,free,1
PESCE-1A,PESCE-1A,afternoon,1,2,free,1
PESCE-1A,PESCE-1A,morning,1,2,free,1
PESCE-1D,PESCE-1D,afternoon,1,2,free,1
PESCE-1D,PESCE-1D,morning,1,2,free,1
PESCE-1H,PESCE-1H,afternoon,1,2,free,1
PESCE-1J,PESCE-1J,afternoon,1,2,free,1
PESCE-1J,PESCE-1J,morning,1,2,free,1
PESCE-1K,PESCE-1K,afternoon,1,2,free,1
PESCE-1K,PESCE-1K,morning,1,2,free,1
PESCE-1M,PESCE-1M,afternoon,1,2,free,1
PESCE-1M,PESCE-1M,morning,1,2,free,1
PESCE-1N,PESCE-1N,afternoon,1,2,free,1
PESCE-1N,PESCE-1N,morning,1,2,free,1
PESCE-2,PESCE-2,afternoon,1,2,free,1
PESCE-2,PESCE-2,morning,1,2,free,1
PESCE-5,PESCE-5,afternoon,1,2,free,1
PESCE-5,PESCE-5,morning,1,2,free,1
PESCE-PAH,PESCE-PAH,morning,1,4,free,1
POWA-KBS,POWA-KBS,afternoon,1,8,free,1
PPL-KINHT,PPL-KINHT,afternoon,1,4,free,1
PPL-KINHT,PPL-KINHT,morning,1,4,free,1
PPLO-HKH,PPLO-HKH,morning,5,40,normal,2
PPLO-HKH,PPLO-HKH,other,1,11,free,1
PPLO-VSP-KSLO,PPLO-VSP-KSLO,morning,1,13,free,1
PSS-LGR,PSS-LGR,afternoon,4,43,normal,1
PSS-LGR,PSS-LGR,morning,3,39,normal,1
PSS-LGR,PSS-LGR,other,3,35,normal,1
PSS-NLGDH-8THM,PSS-NLGDH-8THM,afternoon,1,17,free,1
PSS-NLGDH-8THM,PSS-NLGDH-8THM,morning,2,34,normal,1
PSS-TGPL-GGH,PSS-TGPL-GGH,morning,2,8,free,1
PSS-TGPL-GGH,PSS-TGPL-GGH,other,2,8,free,1
PTH-JLOW,PTH-JLOW,morning,3,27,free,1
PTH-JLOW,PTH-JLOW,other,2,16,free,1
PTH-JSNL,PTH-JSNL,morning,1,10,free,1
PTH-JSNL,PTH-JSNL,other,1,10,free,1
PTH-KVRY,PTH-KVRY,morning,2,14,free,1
PTH-KVRY,PTH-KVRY,other,1,8,free,1
PTH-MADT,PTH-MADT,afternoon,2,8,free,1
PTH-MAS,PTH-MAS,afternoon,1,3,free,1
PTH-SUAP,PTH-SUAP,morning,1,7,free,1
PTH-VRP-TDL,PTH-VRP-TDL,morning,1,14,free,1
PTH-VRP-TDL,PTH-VRP-TDL,other,1,13,free,1
PTH-YHKOT,PTH-YHKOT,afternoon,14,81,busy,6
PTH-YHKOT,PTH-YHKOT,morning,13,75,busy,5
PTH-YHKOT,PTH-YHKOT,other,3,18,free,1
PTH-YSTF,PTH-YSTF,afternoon,13,91,busy,5
PTH-YSTF,PTH-YSTF,morning,16,112,busy,6
PTH-YSTF,PTH-YSTF,other,13,91,busy,5
PTH-YSTF5,PTH-YSTF5,afternoon,1,3,free,1
PTH-YSTF5,PTH-YSTF5,morning,2,6,free,1
PTLMT-PRU,PTLMT-PRU,afternoon,3,30,free,1
PTML-SNH,PTML-SNH,morning,1,14,free,1
PTPL-1R,PTPL-1R,morning,1,2,free,1
PTPL-1R,PTPL-1R,other,1,2,free,1
PTPL-2R,PTPL-2R,morning,1,2,free,1
PTPL-2R,PTPL-2R,other,1,2,free,1
PTPL-3R,PTPL-3R,morning,1,2,free,1
PTPL-3R,PTPL-3R,other,1,2,free,1
RBI-01,RBI-01,afternoon,1,1,free,1
RBI-01,RBI-01,morning,1,2,free,1
RBI-01,RBI-01,other,1,1,free,1
RBI-KBS,RBI-KBS,afternoon,1,4,free,1
RBI-KBS,RBI-KBS,morning,1,4,free,1
RPA-SBS,RPA-SBS,afternoon,2,40,normal,1
RRC-KST,RRC-KST,morning,1,9,free,1
RTNP-WSPM,RTNP-WSPM,morning,1,8,free,1
RZP-D52G,RZP-D52G,morning,1,3,free,1
SBNS-KMT,SBNS-KMT,afternoon,5,27,free,1
SBNS-KMT,SBNS-KMT,morning,1,6,free,1
SBNS-KMT,SBNS-KMT,other,1,6,free,1
SBS-13K,SBS-13K,afternoon,9,243,busy,4
SBS-13K,SBS-13K,morning,6,166,busy,3
SBS-13K SBS-D41G,SBS-13K,afternoon,1,3,free,1
SBS-13K SBS-D41G,SBS-13K,morning,1,39,normal,1
SBS-1K,SBS-1K,afternoon,51,1472,busy,18
SBS-1K,SBS-1K,morning,33,916,busy,12
SBS-1K,SBS-1K,other,24,592,busy,9
SBS-1K KDG-D6G,SBS-1K,morning,2,68,busy,2
SBS-1K SBS-D41G,SBS-1K,afternoon,2,51,normal,1
SBS-1K SBS-D41G,SBS-1K,morning,2,50,normal,1
SBS-ARMYPR,SBS-ARMYPR,morning,1,10,free,1
SBS-D6G,SBS-D6G,afternoon,1,7,free,1
SBS-D6G,SBS-D6G,other,1,2,free,1
SBS-GNP,SBS-GNP,afternoon,1,16,free,1
SBS-GNP,SBS-GNP,morning,1,15,free,1
SBS-GNP,SBS-GNP,other,2,31,normal,1
SBS-HAL-BEMLG,SBS-HAL-BEMLG,afternoon,1,17,free,1
SBS-HRBR1,SBS-HRBR1,morning,2,34,normal,1
SBS-HRBR1,SBS-HRBR1,other,1,21,free,1
SBS-HSC,SBS-HSC,afternoon,1,5,free,1
SBS-HSC,SBS-HSC,morning,1,4,free,1
SBS-KVASC,SBS-KVASC,afternoon,3,24,free,1
SBS-PRTC,SBS-PRTC,afternoon,1,12,free,1
SBS-RTN-D14G,SBS-RTN-D14G,afternoon,1,12,free,1
SBS-RTN-D14G,SBS-RTN-D14G,other,1,12,free,1
SBS-SJHSTMS,SBS-SJHSTMS,afternoon,1,5,free,1
SBS-SPHSL,SBS-SPHSL,afternoon,4,20,free,1
SBS-SPHSL,SBS-SPHSL,morning,2,16,free,1
SBS-TOC,SBS-TOC,afternoon,1,5,free,1
SCS-03,SCS-03,afternoon,1,2,free,1
SCS-03,SCS-03,morning,1,2,free,1
SCS-1,SCS-1,afternoon,1,2,free,1
SCS-1,SCS-1,morning,1,2,free,1
SCS-10,SCS-10,afternoon,1,2,free,1
SCS-10,SCS-10,morning,1,2,free,1
SCS-11,SCS-11,afternoon,1,2,free,1
SCS-11,SCS-11,morning,1,2,free,1
SCS-12,SCS-12,afternoon,1,2,free,1
SCS-12,SCS-12,morning,1,2,free,1
SCS-2,SCS-2,afternoon,1,2,free,1
SCS-2,SCS-2,morning,1,2,free,1
SCS-4,SCS-4,morning,1,2,free,1
SCS-5,SCS-5,afternoon,1,2,free,1
SCS-5,SCS-5,morning,1,2,free,1
SCS-6,SCS-6,afternoon,1,2,free,1
SCS-6,SCS-6,morning,1,2,free,1
SCS-7,SCS-7,afternoon,1,2,free,1
SCS-7,SCS-7,morning,1,2,free,1
SCS-8,SCS-8,afternoon,1,2,free,1
SCS-8,SCS-8,morning,1,2,free,1
SCS-9,SCS-9,afternoon,1,2,free,1
SCS-9,SCS-9,morning,1,2,free,1
SCS-VSRL,SCS-VSRL,morning,1,7,free,1
SGH-SNR,SGH-SNR,afternoon,2,37,normal,1
SGH-SNR,SGH-SNR,morning,3,54,normal,1
